Listing,Make,Year_model,Price,Milage,Exterior_color,Interior_color,Transmission,Drivetrain,City
2019 Subaru Forester,Subaru,2019,19498.0,1469.0,Gray,Black,CVT,AWD,Boston
2018 Subaru WRX Limited,Subaru,2018,23998.0,13035.0,Black,Black,CVT,AWD,Boston
2019 Lincoln Navigator Select,Lincoln,2019,59577.0,24694.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2018 Ford Expedition Max Limited,Ford,2018,41577.0,46191.0,Blue,Black,Automatic,4x4/4-wheel drive,Boston
2016 Kia Sedona LX,Kia,2016,12995.0,67795.0,Silver,Gray,Automatic,FWD,Boston
2012 Buick Enclave Premium,Buick,2012,11168.0,117019.0,Black,Black,Automatic,AWD,Boston
2013 Toyota Prius v 5dr Wgn Five (Natl),Toyota,2013,12990.0,72213.0,Red,Gray,CVT,FWD,Boston
2014 Nissan Juke NISMO RS,Nissan,2014,11390.0,66191.0,Black,Black,Manual,FWD,Boston
2013 Cadillac SRX Performance Collection,Cadillac,2013,13499.0,76761.0,White,Beige,Automatic,AWD,Boston
2015 Audi Q5 2.0T Premium,Audi,2015,17550.0,68107.0,White,Black,Automatic,AWD,Boston
2016 Buick Envision Premium I,Buick,2016,18347.0,38295.0,Silver,Other,Automatic,AWD,Boston
2011 Ford Escape XLT,Ford,2011,7900.0,72552.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2015 GMC Savana 2500 Work Van,GMC,2015,13999.0,87840.0,White,Other,Automatic,RWD,Boston
2017 Genesis G80 3.8,Genesis,2017,30000.0,10280.0,Black,Black,Automatic,AWD,Boston
2019 GMC Acadia SLE-2,GMC,2019,24497.0,20686.0,White,Black,Automatic,AWD,Boston
2016 MINI Clubman Cooper S,MINI,2016,16497.0,26969.0,White,Black,Automatic,FWD,Boston
2016 Audi S6 4.0T quattro Premium Plus,Audi,2016,37495.0,32484.0,Black,Black,Automatic,AWD,Boston
2017 Audi A4 2.0T Premium Plus,Audi,2017,21995.0,23432.0,Green,Black,Automatic,AWD,Boston
2014 Maserati Quattroporte S Q4,Maserati,2014,29900.0,36326.0,Black,Beige,Automatic,AWD,Boston
2019 Chevrolet Suburban LT,Chevrolet,2019,39655.0,36785.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2014 Lexus LX 570 Base,Lexus,2014,33990.0,82091.0,White,Beige,Automatic,4x4/4-wheel drive,Boston
2016 Mercedes-Benz CLA 250,Mercedes-Benz,2016,18490.0,15222.0,Gray,Black,Automatic,FWD,Boston
2010 Jeep Patriot Sport,Jeep,2010,6395.0,90228.0,Gold,Gray,CVT,4x4/4-wheel drive,Boston
2016 INFINITI QX80 Limited,INFINITI,2016,36000.0,29746.0,Black,Gray,Automatic,AWD,Boston
2009 Toyota Camry SE,Toyota,2009,5995.0,132238.0,Silver,Black,Manual,FWD,Boston
2013 GMC Terrain SLE-1,GMC,2013,10999.0,70348.0,Gray,Black,Automatic,AWD,Boston
2001 Toyota Avalon,Toyota,2001,8490.0,26546.0,Beige,White,Automatic,FWD,Boston
2019 Dodge Grand Caravan GT,Dodge,2019,16392.0,40234.0,White,Black,Automatic,FWD,Boston
2019 Ford Transit-150 Base,Ford,2019,27700.0,3809.0,White,Gray,Automatic,RWD,Boston
2018 Nissan Altima SL,Nissan,2018,14128.0,45177.0,White,Gray,CVT,FWD,Boston
2019 Dodge Journey Crossroad,Dodge,2019,17424.0,24505.0,Black,Black,Automatic,FWD,Boston
2012 Ford Transit Connect XLT,Ford,2012,7495.0,109743.0,White,Gray,Automatic,FWD,Boston
2017 FIAT 124 Spider Lusso,FIAT,2017,18578.0,26991.0,Gray,Brown,Automatic,RWD,Boston
2016 Audi A3 e-tron 1.4T Premium,Audi,2016,22950.0,26500.0,White,Black,Automatic,FWD,Boston
2017 Mercedes-Benz GLS 450 GLS450W4,Mercedes-Benz,2017,43500.0,32625.0,White,Other,Automatic,AWD,Boston
2019 Toyota Camry LE,Toyota,2019,20100.0,9725.0,Gray,Black,Automatic,FWD,Boston
2014 Nissan Altima 2.5 S,Nissan,2014,5991.0,120170.0,White,Gray,CVT,FWD,Boston
2019 Subaru Legacy 2.5i Limited,Subaru,2019,23575.0,5953.0,Blue,Black,CVT,AWD,Boston
2019 Dodge Grand Caravan SXT,Dodge,2019,15991.0,35629.0,Black,Black,Automatic,FWD,Boston
2011 Toyota Venza,Toyota,2011,8467.0,128122.0,Gray,Gray,Automatic,AWD,Boston
2019 Hyundai Kona Ultimate,Hyundai,2019,23777.0,1937.0,Green,Other,Automatic,AWD,Boston
2014 Cadillac XTS Premium,Cadillac,2014,16500.0,68004.0,Gray,Black,Automatic,AWD,Boston
2015 Land Rover LR4 LUX,Land Rover,2015,26700.0,69636.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2017 Nissan Rogue S,Nissan,2017,13991.0,34947.0,Black,Gray,CVT,AWD,Boston
2017 Chrysler 300 Limited,Chrysler,2017,17952.0,17089.0,White,Black,Automatic,AWD,Boston
2019 Ford Expedition Max XLT,Ford,2019,41596.0,35551.0,Silver,Black,Automatic,4x4/4-wheel drive,Boston
2008 Lexus ES 350,Lexus,2008,7495.0,77480.0,Beige,Black,Automatic,FWD,Boston
2015 Acura MDX 3.5L w/Technology & Entertainment Pkgs,Acura,2015,23995.0,58699.0,Silver,Black,Automatic,AWD,Boston
2010 Saab 9-5 Aero,Saab,2010,8990.0,112425.0,Blue,Beige,Automatic,AWD,Boston
2016 Nissan Maxima 3.5 SV,Nissan,2016,17998.0,29509.0,White,Gray,CVT,FWD,Boston
2007 Ford Focus ZX4 SES,Ford,2007,4495.0,38953.0,Red,Gray,Automatic,FWD,Boston
2017 Honda HR-V EX,Honda,2017,17687.0,21192.0,White,Gray,CVT,AWD,Boston
2018 Volkswagen Atlas 3.6L Launch Edition,Volkswagen,2018,23995.0,23777.0,White,Black,Automatic,FWD,Boston
2016 Mitsubishi Lancer SE-AWD,Mitsubishi,2016,13497.0,31099.0,White,Black,CVT,4x4/4-wheel drive,Boston
2017 Mitsubishi Lancer /LE,Mitsubishi,2017,11497.0,56990.0,Red,Black,CVT,FWD,Boston
2019 Jeep Grand Cherokee SRT,Jeep,2019,57780.0,490.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2013 Cadillac ATS 3.6L Performance,Cadillac,2013,13592.0,75500.0,Black,Black,Automatic,AWD,Boston
2017 Jaguar F-PACE 35t Premium,Jaguar,2017,30900.0,34225.0,Black,Black,Automatic,AWD,Boston
2013 Dodge Dart Limited/GT,Dodge,2013,7980.0,60891.0,Other,Other,Automatic,FWD,Boston
2019 RAM ProMaster 2500 High Roof,RAM,2019,24980.0,20292.0,White,Black,Automatic,FWD,Boston
2018 BMW 530e xDrive iPerformance,BMW,2018,36900.0,9749.0,Black,Black,Automatic,AWD,Boston
2010 Ford Expedition King Ranch,Ford,2010,19995.0,63288.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2008 Scion xB,Scion,2008,4495.0,88064.0,Silver,Gray,Automatic,FWD,Boston
2005 Toyota Avalon Limited,Toyota,2005,6395.0,93276.0,White,White,Automatic,FWD,Boston
2019 GMC Terrain SLT,GMC,2019,23597.0,15262.0,White,Gray,Automatic,AWD,Boston
2009 Kia Sportage LX,Kia,2009,6995.0,46823.0,Red,Gray,Automatic,FWD,Boston
2016 Land Rover Range Rover Sport Supercharged HSE,Land Rover,2016,36497.0,41659.0,White,White,Automatic,4x4/4-wheel drive,Boston
2014 Mercedes-Benz CLS 550 4MATIC,Mercedes-Benz,2014,19975.0,85250.0,Black,Beige,Automatic,AWD,Boston
2014 Toyota Prius v Five,Toyota,2014,9995.0,159264.0,Blue,Beige,CVT,FWD,Boston
2017 Hyundai Sonata SE,Hyundai,2017,13739.0,11678.0,Brown,Beige,Automatic,FWD,Boston
2010 MINI Cooper,MINI,2010,5497.0,87906.0,White,Black,Manual,FWD,Boston
2007 Pontiac Grand Prix Base,Pontiac,2007,5495.0,68597.0,Silver,Other,Automatic,FWD,Boston
2018 BMW 430 Gran Coupe i xDrive,BMW,2018,24500.0,54663.0,Black,Black,Automatic,AWD,Boston
2016 Audi Q5 2.0T Premium,Audi,2016,18500.0,58343.0,White,Black,Automatic,AWD,Boston
2016 Cadillac ATS 2.0L Turbo,Cadillac,2016,18000.0,25417.0,Gray,Black,Automatic,AWD,Boston
2018 Ford Escape SE,Ford,2018,18498.0,28169.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2017 Audi Q3 2.0T Premium Plus,Audi,2017,21500.0,29045.0,White,Black,Automatic,AWD,Boston
2011 Hyundai Sonata SE 2.0T,Hyundai,2011,9500.0,37739.0,Black,Black,Automatic,FWD,Boston
2017 BMW 530 i xDrive,BMW,2017,29790.0,37875.0,Blue,Black,Automatic,AWD,Boston
2011 Chevrolet Cruze LTZ,Chevrolet,2011,6699.0,83865.0,Gold,Beige,Automatic,FWD,Boston
2018 Toyota 4Runner TRD Off Road Premium,Toyota,2018,32990.0,23938.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2017 Toyota Highlander XLE,Toyota,2017,29688.0,16977.0,Gray,Gray,Automatic,AWD,Boston
2012 Ford Escape XLT,Ford,2012,7995.0,62842.0,Blue,Beige,Automatic,4x4/4-wheel drive,Boston
2017 Chrysler Pacifica Touring-L Plus,Chrysler,2017,21432.0,53419.0,White,Black,Automatic,FWD,Boston
2016 Toyota Avalon XLE,Toyota,2016,18495.0,24117.0,Blue,Black,Automatic,FWD,Boston
2017 Porsche Macan S,Porsche,2017,33998.0,69015.0,Black,Black,Automatic,AWD,Boston
2011 INFINITI G37 Journey,INFINITI,2011,9999.0,83643.0,Blue,Other,Automatic,RWD,Boston
2019 Nissan Armada SV,Nissan,2019,31934.0,38113.0,Silver,Gray,Automatic,AWD,Boston
2019 Subaru Ascent Limited 8-Passenger,Subaru,2019,33498.0,789.0,Black,Black,CVT,AWD,Boston
2013 Volkswagen Jetta TDI,Volkswagen,2013,9995.0,16418.0,Silver,Beige,Automatic,FWD,Boston
2013 Toyota Prius c Two,Toyota,2013,11580.0,27553.0,Black,Gray,CVT,FWD,Boston
2017 Ford Expedition Platinum,Ford,2017,40881.0,21585.0,Gray,Other,Automatic,4x4/4-wheel drive,Boston
2017 Honda Accord LX,Honda,2017,17399.0,18001.0,White,White,CVT,FWD,Boston
2018 Audi Q5 2.0T Premium Plus,Audi,2018,33995.0,14054.0,Gray,Black,Automatic,AWD,Boston
2016 Audi A7 3.0T Premium Plus,Audi,2016,30495.0,23400.0,White,Black,Automatic,AWD,Boston
2007 Jaguar XKR,Jaguar,2007,19890.0,74730.0,White,Beige,Automatic,RWD,Boston
2014 Chevrolet Cruze LTZ,Chevrolet,2014,8099.0,100225.0,White,Beige,Automatic,FWD,Boston
2018 Nissan Maxima 3.5 SV,Nissan,2018,17750.0,38175.0,Gray,Gray,CVT,FWD,Boston
2015 Toyota Land Cruiser V8,Toyota,2015,39990.0,65677.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2001 Jaguar XK8,Jaguar,2001,11989.0,79842.0,Silver,Beige,Automatic,RWD,Boston
2017 Buick Regal Turbo GS,Buick,2017,17980.0,64799.0,Silver,Black,Automatic,AWD,Boston
2019 Nissan Armada Platinum,Nissan,2019,44999.0,11630.0,White,Gray,Automatic,AWD,Boston
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,30000.0,21253.0,Black,Black,Automatic,AWD,Boston
2017 Jaguar XJ XJL Portfolio,Jaguar,2017,41890.0,32815.0,Black,Black,Automatic,AWD,Boston
2017 Audi A4 allroad 2.0T Premium quattro,Audi,2017,27500.0,62468.0,Gray,Brown,Automatic,AWD,Boston
2014 Audi Q5 2.0T Premium Plus,Audi,2014,12790.0,90539.0,Blue,Other,Automatic,AWD,Boston
2019 BMW 430 Gran Coupe i xDrive,BMW,2019,37887.0,8106.0,Black,Black,Automatic,AWD,Boston
2013 Scion tC,Scion,2013,7495.0,93762.0,Gray,Gray,Automatic,FWD,Boston
2017 Hyundai Elantra Limited,Hyundai,2017,14799.0,15818.0,Silver,Black,Automatic,FWD,Boston
2015 GMC Sierra 2500 Denali,GMC,2015,29999.0,78719.0,Black,Other,Automatic,4x4/4-wheel drive,Boston
2018 GMC Terrain SLT,GMC,2018,22995.0,22351.0,Black,Gray,Automatic,AWD,Boston
2010 Chrysler Town & Country Touring,Chrysler,2010,6499.0,140573.0,Blue,Gray,Automatic,FWD,Boston
2016 Chrysler Town & Country Limited Platinum,Chrysler,2016,16826.0,62748.0,Red,Other,Automatic,FWD,Boston
2017 Land Rover Discovery Sport HSE,Land Rover,2017,24989.0,43743.0,Blue,Beige,Automatic,4x4/4-wheel drive,Boston
2018 Buick Enclave Essence,Buick,2018,29347.0,30759.0,White,Brown,Automatic,AWD,Boston
2019 Ford Transit-350 XLT,Ford,2019,27697.0,13769.0,White,Black,Automatic,RWD,Boston
2016 Land Rover Range Rover Sport Supercharged HSE,Land Rover,2016,39995.0,28135.0,Blue,Other,Automatic,4x4/4-wheel drive,Boston
2008 Nissan Quest 3.5 S,Nissan,2008,4800.0,100000.0,Gray,Gray,Automatic,AWD,Boston
2016 Land Rover Range Rover Evoque SE Premium,Land Rover,2016,25995.0,29564.0,White,Beige,Automatic,4x4/4-wheel drive,Boston
2015 Lexus IS 250,Lexus,2015,22999.0,33857.0,Blue,Beige,Automatic,AWD,Boston
2017 Honda Odyssey SE,Honda,2017,21900.0,21106.0,Silver,Gray,Automatic,FWD,Boston
2018 BMW 530 i xDrive,BMW,2018,36000.0,17431.0,Black,Black,Automatic,AWD,Boston
2016 Cadillac ATS 2.0L Turbo,Cadillac,2016,16977.0,36212.0,White,Black,Automatic,AWD,Boston
2017 Toyota Highlander Hybrid,Toyota,2017,33990.0,40180.0,White,Black,CVT,AWD,Boston
2017 Chrysler 300C Base,Chrysler,2017,24555.0,19505.0,Blue,Black,Automatic,AWD,Boston
2016 Jeep Patriot Sport,Jeep,2016,11500.0,49669.0,Gray,Gray,Manual,FWD,Boston
2014 Audi SQ5 Prestige,Audi,2014,23900.0,51212.0,Blue,Black,Automatic,AWD,Boston
2016 Hyundai Sonata SE,Hyundai,2016,13500.0,32500.0,Black,Gray,Automatic,FWD,Boston
2019 Volkswagen Arteon 2.0T SEL Premium R-Line,Volkswagen,2019,35995.0,12100.0,Black,Black,Automatic,AWD,Boston
2010 Nissan Sentra 2.0,Nissan,2010,5495.0,85413.0,Silver,Gray,CVT,FWD,Boston
2019 BMW 740 i,BMW,2019,43207.0,13032.0,Gray,Black,Automatic,RWD,Boston
2018 Chevrolet Malibu LT,Chevrolet,2018,13692.0,42145.0,Black,Black,Automatic,FWD,Boston
2019 Chevrolet Traverse Premier,Chevrolet,2019,36787.0,18187.0,White,Black,Automatic,AWD,Boston
2019 Chevrolet Impala 1LT,Chevrolet,2019,16324.0,33879.0,Silver,Black,Automatic,FWD,Boston
2017 Genesis G80 3.8,Genesis,2017,22988.0,51843.0,White,Beige,Automatic,AWD,Boston
2019 GMC Acadia SLT-1,GMC,2019,28988.0,10661.0,Silver,Black,Automatic,AWD,Boston
2016 GMC Sierra 1500 SLE,GMC,2016,24991.0,41166.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2017 Hyundai Santa Fe Sport 2.4L,Hyundai,2017,19991.0,19244.0,Silver,Gray,Automatic,AWD,Boston
2017 Cadillac XT5 Platinum,Cadillac,2017,30000.0,40841.0,White,Beige,Automatic,AWD,Boston
2012 Hyundai Tucson Limited,Hyundai,2012,9499.0,85732.0,Silver,Black,Automatic,4x4/4-wheel drive,Boston
2017 BMW i3 94 Ah w/Range Extender,BMW,2017,20750.0,17632.0,White,Gray,Automatic,RWD,Boston
2014 BMW 528 i xDrive,BMW,2014,14999.0,51501.0,Beige,Beige,Automatic,AWD,Boston
2020 Jeep Wrangler Unlimited Sahara,Jeep,2020,34291.0,13598.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2017 Nissan Pathfinder SV,Nissan,2017,18791.0,36364.0,White,Gray,CVT,4x4/4-wheel drive,Boston
2005 Ford Ranger XLT,Ford,2005,9990.0,92875.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2018 Nissan Altima 2.5 SR,Nissan,2018,16295.0,11298.0,White,Blue,CVT,FWD,Boston
2017 Volvo S90 T6 Inscription,Volvo,2017,32498.0,18793.0,Black,Orange,Automatic,AWD,Boston
2012 BMW X5 M Base,BMW,2012,24888.0,77594.0,Blue,Silver,Automatic,AWD,Boston
2018 Jeep Grand Cherokee SRT,Jeep,2018,47980.0,25283.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2003 MINI Cooper S,MINI,2003,5990.0,76475.0,Silver,Gray,Manual,FWD,Boston
2017 Buick Enclave Leather,Buick,2017,24500.0,31121.0,Other,Other,Automatic,AWD,Boston
2009 Mitsubishi Lancer ES,Mitsubishi,2009,3495.0,201269.0,Black,Beige,Manual,FWD,Boston
2019 INFINITI QX30 Luxe,INFINITI,2019,26918.0,12256.0,Silver,Gray,Automatic,AWD,Boston
2017 Ford Transit-150 Base,Ford,2017,21497.0,18207.0,White,Gray,Automatic,RWD,Boston
2013 Chevrolet Express 3500 Work Van,Chevrolet,2013,16799.0,64601.0,White,Other,Automatic,RWD,Boston
2016 Acura ILX Technology Plus Package,Acura,2016,13597.0,73784.0,Gray,Black,Automatic,FWD,Boston
2019 GMC Terrain SLT,GMC,2019,26497.0,5727.0,White,Black,Automatic,AWD,Boston
2015 Lexus ES 350 350,Lexus,2015,16999.0,65556.0,Gray,Black,Automatic,FWD,Boston
2017 Hyundai Tucson Sport,Hyundai,2017,16355.0,27861.0,White,Gray,Automatic,AWD,Boston
2009 Volkswagen Tiguan SE,Volkswagen,2009,3975.0,163495.0,Beige,Black,Automatic,FWD,Boston
2019 GMC Terrain SLT,GMC,2019,24000.0,24065.0,Black,Black,Automatic,AWD,Boston
2012 Ford Expedition Limited,Ford,2012,14497.0,89127.0,Silver,Beige,Automatic,4x4/4-wheel drive,Boston
2010 Mazda Mazda5 Grand Touring,Mazda,2010,7995.0,60978.0,Blue,Black,Automatic,FWD,Boston
2017 Land Rover Discovery Sport SE,Land Rover,2017,23000.0,35060.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2014 BMW 750 i xDrive,BMW,2014,22798.0,50220.0,Gray,White,Automatic,AWD,Boston
2019 Volkswagen Atlas 3.6L SE w/Technology,Volkswagen,2019,27500.0,22039.0,Blue,Black,Automatic,AWD,Boston
2019 Honda Passport Elite,Honda,2019,34987.0,9271.0,Black,Other,Automatic,AWD,Boston
2012 Kia Optima EX,Kia,2012,6899.0,121988.0,Black,Gray,Automatic,FWD,Boston
2017 BMW 430 Gran Coupe i xDrive,BMW,2017,23490.0,44148.0,Gray,Black,Automatic,AWD,Boston
2018 Toyota Camry XSE,Toyota,2018,26650.0,8247.0,Black,Other,Automatic,FWD,Boston
2015 Cadillac SRX Luxury Collection,Cadillac,2015,19980.0,34343.0,Silver,Black,Automatic,FWD,Boston
2012 Hyundai Sonata GLS,Hyundai,2012,6994.0,70300.0,Silver,Gray,Automatic,FWD,Boston
2017 Toyota Land Cruiser V8,Toyota,2017,57999.0,43324.0,White,Orange,Automatic,4x4/4-wheel drive,Boston
2012 Chevrolet Impala LTZ,Chevrolet,2012,9980.0,57901.0,Black,Black,Automatic,FWD,Boston
2017 Ford Escape SE,Ford,2017,15000.0,32396.0,Gray,Gray,Automatic,4x4/4-wheel drive,Boston
2017 Nissan Pathfinder SL,Nissan,2017,21690.0,28418.0,Black,Black,CVT,4x4/4-wheel drive,Boston
2019 Toyota Sequoia Platinum,Toyota,2019,55839.0,6757.0,Black,Gray,Automatic,4x4/4-wheel drive,Boston
2018 Nissan Sentra SR,Nissan,2018,13290.0,10118.0,Black,Black,CVT,FWD,Boston
2013 Ford Fusion SE,Ford,2013,6995.0,98937.0,Black,Black,Automatic,FWD,Boston
2010 Lexus RX 450h,Lexus,2010,14799.0,77246.0,Black,Black,CVT,AWD,Boston
2017 Jeep Grand Cherokee Altitude,Jeep,2017,21690.0,67535.0,White,Black,Automatic,4x4/4-wheel drive,Boston
2017 Nissan Pathfinder S,Nissan,2017,17690.0,32329.0,Black,Black,CVT,4x4/4-wheel drive,Boston
2009 Buick Enclave CXL,Buick,2009,6990.0,105937.0,Gold,Beige,Automatic,AWD,Boston
2019 Subaru Ascent Limited 7-Passenger,Subaru,2019,31498.0,14452.0,Gray,White,CVT,AWD,Boston
2007 Toyota Camry LE,Toyota,2007,5500.0,112467.0,Silver,Beige,Manual,FWD,Boston
2019 Subaru Ascent Premium 7-Passenger,Subaru,2019,29998.0,12644.0,Gray,Black,CVT,AWD,Boston
2019 Subaru Ascent Touring 7-Passenger,Subaru,2019,35498.0,7566.0,Red,Brown,CVT,AWD,Boston
2019 Nissan Rogue SL,Nissan,2019,21430.0,23815.0,Black,Gray,CVT,AWD,Boston
2016 Hyundai Veloster Turbo,Hyundai,2016,10999.0,84167.0,Blue,Black,Manual,FWD,Boston
2016 Toyota Camry Hybrid LE,Toyota,2016,14497.0,18012.0,Other,Other,CVT,FWD,Boston
2017 Mazda Mazda6 Touring,Mazda,2017,17900.0,23070.0,Gray,Black,Automatic,FWD,Boston
2019 Ford Transit-350 Base,Ford,2019,30977.0,11902.0,Silver,Black,Automatic,RWD,Boston
2013 BMW 550 Gran Turismo i xDrive,BMW,2013,16999.0,72820.0,Black,Black,Automatic,AWD,Boston
2007 Honda Pilot EX-L,Honda,2007,10990.0,54132.0,Black,Beige,Automatic,4x4/4-wheel drive,Boston
2014 Hyundai Sonata GLS,Hyundai,2014,8499.0,87521.0,Brown,Beige,Automatic,FWD,Boston
2017 GMC Terrain SLE-2,GMC,2017,18499.0,38094.0,Silver,Black,Automatic,AWD,Boston
2019 Dodge Grand Caravan SXT,Dodge,2019,17777.0,27839.0,Silver,Black,Automatic,FWD,Boston
2017 BMW 540 i xDrive,BMW,2017,37763.0,32408.0,Blue,Brown,Automatic,AWD,Boston
2017 Land Rover Discovery Sport HSE,Land Rover,2017,28590.0,23136.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2011 Hyundai Elantra Limited,Hyundai,2011,8990.0,66656.0,Gray,Gray,Automatic,FWD,Boston
2016 Hyundai Veloster Base,Hyundai,2016,7999.0,108250.0,Yellow,Black,Automatic,FWD,Boston
2016 Toyota Highlander LE,Toyota,2016,21998.0,30356.0,White,Black,Automatic,AWD,Boston
2009 Ford E250 Cargo,Ford,2009,5999.0,175500.0,White,Other,Automatic,RWD,Boston
2019 Jeep Cherokee Latitude Plus,Jeep,2019,18995.0,34955.0,Red,Black,Automatic,4x4/4-wheel drive,Boston
2014 Nissan Juke S,Nissan,2014,7495.0,104773.0,Silver,Black,CVT,AWD,Boston
2016 Kia Sportage LX,Kia,2016,14500.0,19245.0,Silver,Black,Automatic,AWD,Boston
2016 Nissan Sentra S,Nissan,2016,7699.0,76475.0,Gray,Gray,CVT,FWD,Boston
2014 Buick LaCrosse Base,Buick,2014,13497.0,25894.0,Beige,Black,Automatic,FWD,Boston
2019 Cadillac XT4 Premium Luxury,Cadillac,2019,33497.0,12897.0,White,Black,Automatic,AWD,Boston
2014 Nissan Pathfinder SL,Nissan,2014,17399.0,31350.0,White,Gray,CVT,4x4/4-wheel drive,Boston
2019 Dodge Grand Caravan SXT,Dodge,2019,20697.0,14440.0,Silver,Black,Automatic,FWD,Boston
2019 Ford Taurus SE,Ford,2019,18497.0,10982.0,Black,Brown,Automatic,FWD,Boston
2017 GMC Acadia SLT-1,GMC,2017,26347.0,33818.0,Black,Brown,Automatic,AWD,Boston
2017 Ford Explorer XLT,Ford,2017,24697.0,47175.0,Gray,Gray,Automatic,4x4/4-wheel drive,Boston
2012 Jeep Liberty Sport,Jeep,2012,10747.0,63867.0,Gray,Gray,Automatic,4x4/4-wheel drive,Boston
2019 Chrysler Pacifica Limited,Chrysler,2019,28997.0,29820.0,Silver,Black,Automatic,FWD,Boston
2014 Ford Fiesta SE,Ford,2014,6595.0,61135.0,Black,Gray,Automatic,FWD,Boston
2016 Audi Q5 2.0T Premium Plus,Audi,2016,21995.0,23852.0,Black,Black,Automatic,AWD,Boston
2018 Honda Clarity Plug-In Hybrid Touring,Honda,2018,18974.0,43060.0,Silver,Black,CVT,FWD,Boston
2018 Toyota Corolla iM Base,Toyota,2018,17900.0,8190.0,Green,Black,CVT,FWD,Boston
2016 Lexus LS 460,Lexus,2016,40893.0,35485.0,Black,Beige,Automatic,AWD,Boston
2019 Lexus NX 300 300,Lexus,2019,34861.0,8749.0,Black,Beige,Automatic,AWD,Boston
2010 Acura MDX 3.7L Technology,Acura,2010,13798.0,74322.0,Gray,Black,Automatic,AWD,Boston
2010 Toyota Sequoia Platinum,Toyota,2010,14495.0,146856.0,Gray,Gray,Automatic,4x4/4-wheel drive,Boston
2018 BMW 330 Gran Turismo i xDrive,BMW,2018,27763.0,36716.0,Black,White,Automatic,AWD,Boston
2016 Toyota Sienna,Toyota,2016,19990.0,44948.0,Silver,Gray,Automatic,FWD,Boston
2016 Kia Forte EX,Kia,2016,14000.0,31634.0,Blue,Black,Automatic,FWD,Boston
2016 INFINITI QX70 AWD,INFINITI,2016,23000.0,40822.0,Blue,Gray,Automatic,AWD,Boston
2013 Hyundai Accent GLS,Hyundai,2013,9000.0,50737.0,White,Beige,Automatic,FWD,Boston
2017 Honda Pilot LX,Honda,2017,23499.0,22420.0,Gray,Gray,Automatic,AWD,Boston
2016 Audi Q5 2.0T Premium,Audi,2016,21495.0,25236.0,Gray,Black,Automatic,AWD,Boston
2013 Scion xB Base,Scion,2013,11550.0,34250.0,Red,Gray,Automatic,FWD,Boston
2017 Dodge Grand Caravan SE,Dodge,2017,14528.0,46350.0,White,Black,Automatic,FWD,Boston
2012 Nissan Armada SV,Nissan,2012,13990.0,73380.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2016 Land Rover LR4 HSE LUX,Land Rover,2016,48400.0,26324.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2017 Toyota Sienna XLE,Toyota,2017,25991.0,36716.0,White,Gray,Automatic,AWD,Boston
2017 Lincoln MKZ Reserve,Lincoln,2017,21750.0,21423.0,White,Black,Automatic,AWD,Boston
2016 Toyota Avalon Hybrid XLE Premium,Toyota,2016,16469.0,73756.0,Black,Black,CVT,FWD,Boston
2015 Toyota RAV4 XLE,Toyota,2015,16991.0,18648.0,Black,Black,Automatic,AWD,Boston
2017 GMC Sierra 1500,GMC,2017,25921.0,25421.0,Black,Black,Automatic,4x4/4-wheel drive,Boston
2020 Jeep Cherokee Limited,Jeep,2020,25037.0,9052.0,Gray,Black,Automatic,4x4/4-wheel drive,Boston
2019 Ford Transit-350 XLT,Ford,2019,32696.0,8134.0,Silver,Black,Automatic,RWD,Boston
2019 Ford Edge SEL,Ford,2019,26496.0,20899.0,Gray,Black,Automatic,AWD,Boston
2018 Subaru Crosstrek 2.0i Premium,Subaru,2018,18995.0,15902.0,White,Gray,CVT,AWD,Boston
2015 Ford Transit-150 Base,Ford,2015,29990.0,27548.0,White,Gray,Automatic,RWD,Boston
2017 Jeep Grand Cherokee Limited,Jeep,2017,19998.0,31184.0,Gray,Black,Automatic,RWD,Boston
2016 Jaguar XJ XJ R-Sport,Jaguar,2016,35990.0,19714.0,Gray,Other,Automatic,AWD,Boston
2008 Nissan Sentra 2.0 S,Nissan,2008,3990.0,121683.0,Gray,Beige,CVT,FWD,Boston
2004 Toyota Land Cruiser,Toyota,2004,18990.0,134150.0,Gray,Gray,Automatic,4x4/4-wheel drive,Boston
2018 BMW 330 i xDrive,BMW,2018,28505.0,12824.0,Black,Beige,Automatic,AWD,Boston
